Apr. 6, 2014   16:19:52
Cyclic Voltammetry
File: z:\research\electrochemistry\04-06-2014\02qcm\02cv 1.1v to -0.65v ptqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

Init E (V) = 0.353
High E (V) = 1.1
Low E (V) = -0.65
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-4
Comp R (ohm) = 24.2

Potential/V, Current/A, Charge/C, Time/s

Segment 1:
0.061, 1.572e-5, 8.479e-4, 1.757e+2
0.060, 1.589e-5, 8.482e-4, 1.758e+2
0.059, 1.611e-5, 8.485e-4, 1.758e+2
0.058, 1.630e-5, 8.488e-4, 1.758e+2
0.057, 1.642e-5, 8.492e-4, 1.758e+2
0.056, 1.666e-5, 8.495e-4, 1.758e+2
0.055, 1.684e-5, 8.498e-4, 1.759e+2
0.054, 1.708e-5, 8.502e-4, 1.759e+2
0.053, 1.728e-5, 8.505e-4, 1.759e+2
0.052, 1.743e-5, 8.509e-4, 1.759e+2
0.051, 1.768e-5, 8.512e-4, 1.759e+2
0.050, 1.794e-5, 8.516e-4, 1.760e+2
0.049, 1.818e-5, 8.519e-4, 1.760e+2
0.048, 1.839e-5, 8.523e-4, 1.760e+2
0.047, 1.862e-5, 8.527e-4, 1.760e+2
0.046, 1.889e-5, 8.531e-4, 1.760e+2
0.045, 1.914e-5, 8.534e-4, 1.761e+2
0.044, 1.943e-5, 8.538e-4, 1.761e+2
0.043, 1.968e-5, 8.542e-4, 1.761e+2
0.042, 1.995e-5, 8.546e-4, 1.761e+2
0.041, 2.022e-5, 8.550e-4, 1.761e+2
0.040, 2.051e-5, 8.554e-4, 1.762e+2
0.039, 2.083e-5, 8.559e-4, 1.762e+2
0.038, 2.111e-5, 8.563e-4, 1.762e+2
0.037, 2.139e-5, 8.567e-4, 1.762e+2
0.036, 2.169e-5, 8.571e-4, 1.762e+2
0.035, 2.198e-5, 8.576e-4, 1.763e+2
0.034, 2.235e-5, 8.580e-4, 1.763e+2
0.033, 2.264e-5, 8.585e-4, 1.763e+2
0.032, 2.293e-5, 8.589e-4, 1.763e+2
0.031, 2.323e-5, 8.594e-4, 1.763e+2
0.030, 2.355e-5, 8.599e-4, 1.764e+2
0.029, 2.391e-5, 8.604e-4, 1.764e+2
0.028, 2.423e-5, 8.608e-4, 1.764e+2
0.027, 2.448e-5, 8.613e-4, 1.764e+2
0.026, 2.488e-5, 8.618e-4, 1.764e+2
0.025, 2.518e-5, 8.623e-4, 1.765e+2
0.024, 2.556e-5, 8.628e-4, 1.765e+2
0.023, 2.582e-5, 8.634e-4, 1.765e+2
0.022, 2.616e-5, 8.639e-4, 1.765e+2
0.021, 2.650e-5, 8.644e-4, 1.765e+2
0.020, 2.676e-5, 8.649e-4, 1.766e+2
0.019, 2.709e-5, 8.655e-4, 1.766e+2
0.018, 2.738e-5, 8.660e-4, 1.766e+2
0.017, 2.763e-5, 8.666e-4, 1.766e+2
0.016, 2.785e-5, 8.671e-4, 1.766e+2
0.015, 2.809e-5, 8.677e-4, 1.767e+2
0.014, 2.834e-5, 8.683e-4, 1.767e+2
0.013, 2.852e-5, 8.688e-4, 1.767e+2
0.012, 2.868e-5, 8.694e-4, 1.767e+2
0.011, 2.883e-5, 8.700e-4, 1.767e+2
0.010, 2.900e-5, 8.706e-4, 1.768e+2
0.009, 2.917e-5, 8.712e-4, 1.768e+2
0.008, 2.932e-5, 8.717e-4, 1.768e+2
0.007, 2.942e-5, 8.723e-4, 1.768e+2
0.006, 2.953e-5, 8.729e-4, 1.768e+2
0.005, 2.969e-5, 8.735e-4, 1.769e+2
0.004, 2.986e-5, 8.741e-4, 1.769e+2
0.003, 2.997e-5, 8.747e-4, 1.769e+2
0.002, 3.011e-5, 8.753e-4, 1.769e+2
0.001, 3.023e-5, 8.759e-4, 1.769e+2
0.000, 3.026e-5, 8.765e-4, 1.770e+2
-0.001, 3.057e-5, 8.771e-4, 1.770e+2
-0.002, 3.071e-5, 8.778e-4, 1.770e+2
-0.003, 3.087e-5, 8.784e-4, 1.770e+2
-0.004, 3.108e-5, 8.790e-4, 1.770e+2
-0.005, 3.129e-5, 8.796e-4, 1.771e+2
-0.006, 3.152e-5, 8.802e-4, 1.771e+2
-0.007, 3.168e-5, 8.809e-4, 1.771e+2
-0.008, 3.190e-5, 8.815e-4, 1.771e+2
-0.009, 3.208e-5, 8.822e-4, 1.771e+2
-0.010, 3.230e-5, 8.828e-4, 1.772e+2
-0.011, 3.256e-5, 8.835e-4, 1.772e+2
-0.012, 3.275e-5, 8.841e-4, 1.772e+2
-0.013, 3.294e-5, 8.848e-4, 1.772e+2
-0.014, 3.322e-5, 8.854e-4, 1.772e+2
-0.015, 3.337e-5, 8.861e-4, 1.773e+2
-0.016, 3.365e-5, 8.868e-4, 1.773e+2
-0.017, 3.390e-5, 8.875e-4, 1.773e+2
-0.018, 3.410e-5, 8.881e-4, 1.773e+2
-0.019, 3.430e-5, 8.888e-4, 1.773e+2
-0.020, 3.453e-5, 8.895e-4, 1.774e+2
-0.021, 3.482e-5, 8.902e-4, 1.774e+2
-0.022, 3.501e-5, 8.909e-4, 1.774e+2
-0.023, 3.523e-5, 8.916e-4, 1.774e+2
-0.024, 3.545e-5, 8.923e-4, 1.774e+2
-0.025, 3.573e-5, 8.930e-4, 1.775e+2
-0.026, 3.598e-5, 8.938e-4, 1.775e+2
-0.027, 3.619e-5, 8.945e-4, 1.775e+2
-0.028, 3.638e-5, 8.952e-4, 1.775e+2
-0.029, 3.659e-5, 8.959e-4, 1.775e+2
-0.030, 3.686e-5, 8.967e-4, 1.776e+2
-0.031, 3.710e-5, 8.974e-4, 1.776e+2
-0.032, 3.728e-5, 8.982e-4, 1.776e+2
-0.033, 3.747e-5, 8.989e-4, 1.776e+2
-0.034, 3.771e-5, 8.997e-4, 1.776e+2
-0.035, 3.792e-5, 9.004e-4, 1.777e+2
-0.036, 3.818e-5, 9.012e-4, 1.777e+2
-0.037, 3.835e-5, 9.020e-4, 1.777e+2
-0.038, 3.855e-5, 9.027e-4, 1.777e+2
-0.039, 3.873e-5, 9.035e-4, 1.777e+2
-0.040, 3.898e-5, 9.043e-4, 1.778e+2
-0.041, 3.919e-5, 9.051e-4, 1.778e+2
-0.042, 3.938e-5, 9.059e-4, 1.778e+2
-0.043, 3.957e-5, 9.066e-4, 1.778e+2
-0.044, 3.974e-5, 9.074e-4, 1.778e+2
-0.045, 3.992e-5, 9.082e-4, 1.779e+2
-0.046, 4.020e-5, 9.090e-4, 1.779e+2
-0.047, 4.034e-5, 9.098e-4, 1.779e+2
-0.048, 4.053e-5, 9.107e-4, 1.779e+2
-0.049, 4.067e-5, 9.115e-4, 1.779e+2
-0.050, 4.088e-5, 9.123e-4, 1.780e+2
-0.051, 4.108e-5, 9.131e-4, 1.780e+2
-0.052, 4.125e-5, 9.139e-4, 1.780e+2
-0.053, 4.137e-5, 9.148e-4, 1.780e+2
-0.054, 4.155e-5, 9.156e-4, 1.780e+2
-0.055, 4.173e-5, 9.164e-4, 1.781e+2
-0.056, 4.198e-5, 9.173e-4, 1.781e+2
-0.057, 4.209e-5, 9.181e-4, 1.781e+2
-0.058, 4.222e-5, 9.190e-4, 1.781e+2
-0.059, 4.241e-5, 9.198e-4, 1.781e+2
-0.060, 4.257e-5, 9.207e-4, 1.782e+2
-0.061, 4.277e-5, 9.215e-4, 1.782e+2
-0.062, 4.291e-5, 9.224e-4, 1.782e+2
-0.063, 4.303e-5, 9.232e-4, 1.782e+2
-0.064, 4.320e-5, 9.241e-4, 1.782e+2
-0.065, 4.338e-5, 9.250e-4, 1.783e+2
-0.066, 4.354e-5, 9.258e-4, 1.783e+2
-0.067, 4.367e-5, 9.267e-4, 1.783e+2
-0.068, 4.382e-5, 9.276e-4, 1.783e+2
-0.069, 4.397e-5, 9.285e-4, 1.783e+2
-0.070, 4.410e-5, 9.293e-4, 1.784e+2
-0.071, 4.428e-5, 9.302e-4, 1.784e+2
-0.072, 4.443e-5, 9.311e-4, 1.784e+2
-0.073, 4.455e-5, 9.320e-4, 1.784e+2
-0.074, 4.467e-5, 9.329e-4, 1.784e+2
-0.075, 4.483e-5, 9.338e-4, 1.785e+2
-0.076, 4.504e-5, 9.347e-4, 1.785e+2
-0.077, 4.516e-5, 9.356e-4, 1.785e+2
-0.078, 4.530e-5, 9.365e-4, 1.785e+2
-0.079, 4.539e-5, 9.374e-4, 1.785e+2
-0.080, 4.553e-5, 9.383e-4, 1.786e+2
-0.081, 4.576e-5, 9.392e-4, 1.786e+2
-0.082, 4.580e-5, 9.402e-4, 1.786e+2
-0.083, 4.594e-5, 9.411e-4, 1.786e+2
-0.084, 4.606e-5, 9.420e-4, 1.786e+2
-0.085, 4.619e-5, 9.429e-4, 1.787e+2
-0.086, 4.636e-5, 9.438e-4, 1.787e+2
-0.087, 4.644e-5, 9.448e-4, 1.787e+2
-0.088, 4.658e-5, 9.457e-4, 1.787e+2
-0.089, 4.670e-5, 9.466e-4, 1.787e+2
-0.090, 4.682e-5, 9.476e-4, 1.788e+2
-0.091, 4.698e-5, 9.485e-4, 1.788e+2
-0.092, 4.705e-5, 9.495e-4, 1.788e+2
-0.093, 4.718e-5, 9.504e-4, 1.788e+2
-0.094, 4.730e-5, 9.513e-4, 1.788e+2
-0.095, 4.739e-5, 9.523e-4, 1.789e+2
-0.096, 4.756e-5, 9.532e-4, 1.789e+2
-0.097, 4.765e-5, 9.542e-4, 1.789e+2
-0.098, 4.775e-5, 9.552e-4, 1.789e+2
-0.099, 4.782e-5, 9.561e-4, 1.789e+2
-0.100, 4.793e-5, 9.571e-4, 1.790e+2
-0.101, 4.807e-5, 9.580e-4, 1.790e+2
-0.102, 4.825e-5, 9.590e-4, 1.790e+2
-0.103, 4.829e-5, 9.600e-4, 1.790e+2
-0.104, 4.838e-5, 9.609e-4, 1.790e+2
-0.105, 4.846e-5, 9.619e-4, 1.791e+2
-0.106, 4.862e-5, 9.629e-4, 1.791e+2
-0.107, 4.872e-5, 9.638e-4, 1.791e+2
-0.108, 4.875e-5, 9.648e-4, 1.791e+2
-0.109, 4.883e-5, 9.658e-4, 1.791e+2
-0.110, 4.897e-5, 9.668e-4, 1.792e+2
-0.111, 4.907e-5, 9.678e-4, 1.792e+2
-0.112, 4.910e-5, 9.687e-4, 1.792e+2
-0.113, 4.919e-5, 9.697e-4, 1.792e+2
-0.114, 4.926e-5, 9.707e-4, 1.792e+2
-0.115, 4.932e-5, 9.717e-4, 1.793e+2
-0.116, 4.947e-5, 9.727e-4, 1.793e+2
-0.117, 4.949e-5, 9.737e-4, 1.793e+2
-0.118, 4.957e-5, 9.747e-4, 1.793e+2
-0.119, 4.961e-5, 9.757e-4, 1.793e+2
-0.120, 4.972e-5, 9.767e-4, 1.794e+2
-0.121, 4.980e-5, 9.777e-4, 1.794e+2
-0.122, 4.982e-5, 9.786e-4, 1.794e+2
-0.123, 4.991e-5, 9.796e-4, 1.794e+2
-0.124, 4.992e-5, 9.806e-4, 1.794e+2
-0.125, 4.995e-5, 9.816e-4, 1.795e+2
-0.126, 5.008e-5, 9.826e-4, 1.795e+2
-0.127, 5.011e-5, 9.836e-4, 1.795e+2
-0.128, 5.021e-5, 9.847e-4, 1.795e+2
-0.129, 5.020e-5, 9.857e-4, 1.795e+2
-0.130, 5.023e-5, 9.867e-4, 1.796e+2
-0.131, 5.034e-5, 9.877e-4, 1.796e+2
-0.132, 5.034e-5, 9.887e-4, 1.796e+2
-0.133, 5.039e-5, 9.897e-4, 1.796e+2
-0.134, 5.037e-5, 9.907e-4, 1.796e+2
-0.135, 5.041e-5, 9.917e-4, 1.797e+2
-0.136, 5.053e-5, 9.927e-4, 1.797e+2
-0.137, 5.049e-5, 9.937e-4, 1.797e+2
-0.138, 5.049e-5, 9.947e-4, 1.797e+2
-0.139, 5.051e-5, 9.957e-4, 1.797e+2
-0.140, 5.051e-5, 9.967e-4, 1.798e+2
-0.141, 5.058e-5, 9.978e-4, 1.798e+2
-0.142, 5.056e-5, 9.988e-4, 1.798e+2
-0.143, 5.058e-5, 9.998e-4, 1.798e+2
-0.144, 5.054e-5, 1.001e-3, 1.798e+2
-0.145, 5.060e-5, 1.002e-3, 1.799e+2
-0.146, 5.061e-5, 1.003e-3, 1.799e+2
-0.147, 5.061e-5, 1.004e-3, 1.799e+2
-0.148, 5.061e-5, 1.005e-3, 1.799e+2
-0.149, 5.059e-5, 1.006e-3, 1.799e+2
-0.150, 5.058e-5, 1.007e-3, 1.800e+2
-0.151, 5.059e-5, 1.008e-3, 1.800e+2
-0.152, 5.060e-5, 1.009e-3, 1.800e+2
-0.153, 5.056e-5, 1.010e-3, 1.800e+2
-0.154, 5.051e-5, 1.011e-3, 1.800e+2
-0.155, 5.051e-5, 1.012e-3, 1.801e+2
-0.156, 5.054e-5, 1.013e-3, 1.801e+2
-0.157, 5.047e-5, 1.014e-3, 1.801e+2
-0.158, 5.052e-5, 1.015e-3, 1.801e+2
-0.159, 5.040e-5, 1.016e-3, 1.801e+2
-0.160, 5.039e-5, 1.017e-3, 1.802e+2
-0.161, 5.044e-5, 1.018e-3, 1.802e+2
-0.162, 5.037e-5, 1.019e-3, 1.802e+2
-0.163, 5.034e-5, 1.020e-3, 1.802e+2
-0.164, 5.027e-5, 1.021e-3, 1.802e+2
-0.165, 5.024e-5, 1.022e-3, 1.803e+2
-0.166, 5.024e-5, 1.023e-3, 1.803e+2
-0.167, 5.015e-5, 1.024e-3, 1.803e+2
-0.168, 5.014e-5, 1.025e-3, 1.803e+2
-0.169, 5.006e-5, 1.026e-3, 1.803e+2
-0.170, 5.001e-5, 1.027e-3, 1.804e+2
-0.171, 5.002e-5, 1.028e-3, 1.804e+2
-0.172, 4.992e-5, 1.029e-3, 1.804e+2
-0.173, 4.990e-5, 1.030e-3, 1.804e+2
-0.174, 4.982e-5, 1.031e-3, 1.804e+2
-0.175, 4.976e-5, 1.032e-3, 1.805e+2
-0.176, 4.972e-5, 1.033e-3, 1.805e+2
-0.177, 4.966e-5, 1.034e-3, 1.805e+2
-0.178, 4.961e-5, 1.035e-3, 1.805e+2
-0.179, 4.955e-5, 1.036e-3, 1.805e+2
-0.180, 4.946e-5, 1.037e-3, 1.806e+2
-0.181, 4.943e-5, 1.038e-3, 1.806e+2
-0.182, 4.933e-5, 1.039e-3, 1.806e+2
-0.183, 4.926e-5, 1.040e-3, 1.806e+2
-0.184, 4.913e-5, 1.041e-3, 1.806e+2
-0.185, 4.907e-5, 1.042e-3, 1.807e+2
-0.186, 4.906e-5, 1.043e-3, 1.807e+2
-0.187, 4.897e-5, 1.044e-3, 1.807e+2
-0.188, 4.886e-5, 1.045e-3, 1.807e+2
-0.189, 4.872e-5, 1.046e-3, 1.807e+2
-0.190, 4.871e-5, 1.047e-3, 1.808e+2
-0.191, 4.864e-5, 1.048e-3, 1.808e+2
-0.192, 4.850e-5, 1.049e-3, 1.808e+2
-0.193, 4.844e-5, 1.050e-3, 1.808e+2
-0.194, 4.828e-5, 1.051e-3, 1.808e+2
-0.195, 4.823e-5, 1.052e-3, 1.809e+2
-0.196, 4.816e-5, 1.053e-3, 1.809e+2
-0.197, 4.803e-5, 1.054e-3, 1.809e+2
-0.198, 4.793e-5, 1.054e-3, 1.809e+2
-0.199, 4.780e-5, 1.055e-3, 1.809e+2
-0.200, 4.774e-5, 1.056e-3, 1.810e+2
-0.201, 4.763e-5, 1.057e-3, 1.810e+2
-0.202, 4.749e-5, 1.058e-3, 1.810e+2
-0.203, 4.746e-5, 1.059e-3, 1.810e+2
-0.204, 4.731e-5, 1.060e-3, 1.810e+2
-0.205, 4.717e-5, 1.061e-3, 1.811e+2
-0.206, 4.715e-5, 1.062e-3, 1.811e+2
-0.207, 4.699e-5, 1.063e-3, 1.811e+2
-0.208, 4.688e-5, 1.064e-3, 1.811e+2
-0.209, 4.675e-5, 1.065e-3, 1.811e+2
-0.210, 4.659e-5, 1.066e-3, 1.812e+2
-0.211, 4.655e-5, 1.067e-3, 1.812e+2
-0.212, 4.641e-5, 1.068e-3, 1.812e+2
-0.213, 4.630e-5, 1.069e-3, 1.812e+2
-0.214, 4.611e-5, 1.070e-3, 1.812e+2
-0.215, 4.600e-5, 1.070e-3, 1.813e+2
-0.216, 4.595e-5, 1.071e-3, 1.813e+2
-0.217, 4.578e-5, 1.072e-3, 1.813e+2
-0.218, 4.566e-5, 1.073e-3, 1.813e+2
-0.219, 4.551e-5, 1.074e-3, 1.813e+2
-0.220, 4.539e-5, 1.075e-3, 1.814e+2
-0.221, 4.529e-5, 1.076e-3, 1.814e+2
-0.222, 4.513e-5, 1.077e-3, 1.814e+2
-0.223, 4.501e-5, 1.078e-3, 1.814e+2
-0.224, 4.484e-5, 1.079e-3, 1.814e+2
-0.225, 4.476e-5, 1.080e-3, 1.815e+2
-0.226, 4.462e-5, 1.080e-3, 1.815e+2
-0.227, 4.447e-5, 1.081e-3, 1.815e+2
-0.228, 4.435e-5, 1.082e-3, 1.815e+2
-0.229, 4.419e-5, 1.083e-3, 1.815e+2
-0.230, 4.409e-5, 1.084e-3, 1.816e+2
-0.231, 4.395e-5, 1.085e-3, 1.816e+2
-0.232, 4.384e-5, 1.086e-3, 1.816e+2
-0.233, 4.370e-5, 1.087e-3, 1.816e+2
-0.234, 4.349e-5, 1.087e-3, 1.816e+2
-0.235, 4.337e-5, 1.088e-3, 1.817e+2
-0.236, 4.326e-5, 1.089e-3, 1.817e+2
-0.237, 4.312e-5, 1.090e-3, 1.817e+2
-0.238, 4.297e-5, 1.091e-3, 1.817e+2
-0.239, 4.276e-5, 1.092e-3, 1.817e+2
-0.240, 4.264e-5, 1.093e-3, 1.818e+2
-0.241, 4.258e-5, 1.093e-3, 1.818e+2
-0.242, 4.238e-5, 1.094e-3, 1.818e+2
-0.243, 4.222e-5, 1.095e-3, 1.818e+2
-0.244, 4.205e-5, 1.096e-3, 1.818e+2
-0.245, 4.194e-5, 1.097e-3, 1.819e+2
-0.246, 4.183e-5, 1.098e-3, 1.819e+2
-0.247, 4.165e-5, 1.099e-3, 1.819e+2
-0.248, 4.153e-5, 1.099e-3, 1.819e+2
-0.249, 4.133e-5, 1.100e-3, 1.819e+2
-0.250, 4.119e-5, 1.101e-3, 1.820e+2
-0.251, 4.110e-5, 1.102e-3, 1.820e+2
-0.252, 4.093e-5, 1.103e-3, 1.820e+2
-0.253, 4.080e-5, 1.103e-3, 1.820e+2
-0.254, 4.061e-5, 1.104e-3, 1.820e+2
-0.255, 4.047e-5, 1.105e-3, 1.821e+2
-0.256, 4.033e-5, 1.106e-3, 1.821e+2
-0.257, 4.022e-5, 1.107e-3, 1.821e+2
-0.258, 4.006e-5, 1.107e-3, 1.821e+2
-0.259, 3.989e-5, 1.108e-3, 1.821e+2
-0.260, 3.975e-5, 1.109e-3, 1.822e+2
-0.261, 3.965e-5, 1.110e-3, 1.822e+2
-0.262, 3.952e-5, 1.111e-3, 1.822e+2
-0.263, 3.933e-5, 1.111e-3, 1.822e+2
-0.264, 3.916e-5, 1.112e-3, 1.822e+2
-0.265, 3.907e-5, 1.113e-3, 1.823e+2
-0.266, 3.894e-5, 1.114e-3, 1.823e+2
-0.267, 3.879e-5, 1.115e-3, 1.823e+2
-0.268, 3.863e-5, 1.115e-3, 1.823e+2
-0.269, 3.845e-5, 1.116e-3, 1.823e+2
-0.270, 3.837e-5, 1.117e-3, 1.824e+2
-0.271, 3.821e-5, 1.118e-3, 1.824e+2
-0.272, 3.804e-5, 1.118e-3, 1.824e+2
-0.273, 3.796e-5, 1.119e-3, 1.824e+2
-0.274, 3.776e-5, 1.120e-3, 1.824e+2
-0.275, 3.765e-5, 1.121e-3, 1.825e+2
-0.276, 3.754e-5, 1.121e-3, 1.825e+2
-0.277, 3.739e-5, 1.122e-3, 1.825e+2
-0.278, 3.729e-5, 1.123e-3, 1.825e+2
-0.279, 3.706e-5, 1.124e-3, 1.825e+2
-0.280, 3.698e-5, 1.124e-3, 1.826e+2
-0.281, 3.692e-5, 1.125e-3, 1.826e+2
-0.282, 3.676e-5, 1.126e-3, 1.826e+2
-0.283, 3.664e-5, 1.127e-3, 1.826e+2
-0.284, 3.642e-5, 1.127e-3, 1.826e+2
-0.285, 3.635e-5, 1.128e-3, 1.827e+2
-0.286, 3.627e-5, 1.129e-3, 1.827e+2
-0.287, 3.611e-5, 1.130e-3, 1.827e+2
-0.288, 3.599e-5, 1.130e-3, 1.827e+2
-0.289, 3.582e-5, 1.131e-3, 1.827e+2
-0.290, 3.574e-5, 1.132e-3, 1.828e+2
-0.291, 3.562e-5, 1.132e-3, 1.828e+2
-0.292, 3.548e-5, 1.133e-3, 1.828e+2
-0.293, 3.536e-5, 1.134e-3, 1.828e+2
-0.294, 3.522e-5, 1.134e-3, 1.828e+2
-0.295, 3.510e-5, 1.135e-3, 1.829e+2
-0.296, 3.501e-5, 1.136e-3, 1.829e+2
-0.297, 3.489e-5, 1.137e-3, 1.829e+2
-0.298, 3.479e-5, 1.137e-3, 1.829e+2
-0.299, 3.466e-5, 1.138e-3, 1.829e+2
-0.300, 3.453e-5, 1.139e-3, 1.830e+2
-0.301, 3.444e-5, 1.139e-3, 1.830e+2
-0.302, 3.437e-5, 1.140e-3, 1.830e+2
-0.303, 3.422e-5, 1.141e-3, 1.830e+2
-0.304, 3.407e-5, 1.141e-3, 1.830e+2
-0.305, 3.402e-5, 1.142e-3, 1.831e+2
-0.306, 3.392e-5, 1.143e-3, 1.831e+2
-0.307, 3.386e-5, 1.143e-3, 1.831e+2
-0.308, 3.370e-5, 1.144e-3, 1.831e+2
-0.309, 3.356e-5, 1.145e-3, 1.831e+2
-0.310, 3.349e-5, 1.145e-3, 1.832e+2
-0.311, 3.339e-5, 1.146e-3, 1.832e+2
-0.312, 3.329e-5, 1.147e-3, 1.832e+2
-0.313, 3.318e-5, 1.147e-3, 1.832e+2
-0.314, 3.306e-5, 1.148e-3, 1.832e+2
-0.315, 3.300e-5, 1.149e-3, 1.833e+2
-0.316, 3.289e-5, 1.149e-3, 1.833e+2
-0.317, 3.279e-5, 1.150e-3, 1.833e+2
-0.318, 3.273e-5, 1.151e-3, 1.833e+2
-0.319, 3.258e-5, 1.151e-3, 1.833e+2
-0.320, 3.250e-5, 1.152e-3, 1.834e+2
-0.321, 3.244e-5, 1.153e-3, 1.834e+2
-0.322, 3.235e-5, 1.153e-3, 1.834e+2
-0.323, 3.226e-5, 1.154e-3, 1.834e+2
-0.324, 3.211e-5, 1.155e-3, 1.834e+2
-0.325, 3.208e-5, 1.155e-3, 1.835e+2
-0.326, 3.201e-5, 1.156e-3, 1.835e+2
-0.327, 3.192e-5, 1.157e-3, 1.835e+2
-0.328, 3.184e-5, 1.157e-3, 1.835e+2
-0.329, 3.169e-5, 1.158e-3, 1.835e+2
-0.330, 3.166e-5, 1.158e-3, 1.836e+2
-0.331, 3.161e-5, 1.159e-3, 1.836e+2
-0.332, 3.153e-5, 1.160e-3, 1.836e+2
-0.333, 3.143e-5, 1.160e-3, 1.836e+2
-0.334, 3.134e-5, 1.161e-3, 1.836e+2
-0.335, 3.129e-5, 1.162e-3, 1.837e+2
-0.336, 3.121e-5, 1.162e-3, 1.837e+2
-0.337, 3.115e-5, 1.163e-3, 1.837e+2
-0.338, 3.106e-5, 1.163e-3, 1.837e+2
-0.339, 3.097e-5, 1.164e-3, 1.837e+2
-0.340, 3.092e-5, 1.165e-3, 1.838e+2
-0.341, 3.085e-5, 1.165e-3, 1.838e+2
-0.342, 3.080e-5, 1.166e-3, 1.838e+2
-0.343, 3.073e-5, 1.167e-3, 1.838e+2
-0.344, 3.063e-5, 1.167e-3, 1.838e+2
-0.345, 3.058e-5, 1.168e-3, 1.839e+2
-0.346, 3.052e-5, 1.168e-3, 1.839e+2
-0.347, 3.050e-5, 1.169e-3, 1.839e+2
-0.348, 3.041e-5, 1.170e-3, 1.839e+2
-0.349, 3.030e-5, 1.170e-3, 1.839e+2
-0.350, 3.030e-5, 1.171e-3, 1.840e+2
-0.351, 3.023e-5, 1.171e-3, 1.840e+2
-0.352, 3.021e-5, 1.172e-3, 1.840e+2
-0.353, 3.014e-5, 1.173e-3, 1.840e+2
-0.354, 3.002e-5, 1.173e-3, 1.840e+2
-0.355, 3.004e-5, 1.174e-3, 1.841e+2
-0.356, 3.000e-5, 1.174e-3, 1.841e+2
-0.357, 2.992e-5, 1.175e-3, 1.841e+2
-0.358, 2.987e-5, 1.176e-3, 1.841e+2
-0.359, 2.980e-5, 1.176e-3, 1.841e+2
-0.360, 2.980e-5, 1.177e-3, 1.842e+2
-0.361, 2.974e-5, 1.177e-3, 1.842e+2
-0.362, 2.969e-5, 1.178e-3, 1.842e+2
-0.363, 2.967e-5, 1.179e-3, 1.842e+2
-0.364, 2.959e-5, 1.179e-3, 1.842e+2
-0.365, 2.956e-5, 1.180e-3, 1.843e+2
-0.366, 2.954e-5, 1.180e-3, 1.843e+2
-0.367, 2.949e-5, 1.181e-3, 1.843e+2
-0.368, 2.945e-5, 1.182e-3, 1.843e+2
-0.369, 2.940e-5, 1.182e-3, 1.843e+2
-0.370, 2.936e-5, 1.183e-3, 1.844e+2
-0.371, 2.934e-5, 1.183e-3, 1.844e+2
-0.372, 2.936e-5, 1.184e-3, 1.844e+2
-0.373, 2.929e-5, 1.184e-3, 1.844e+2
-0.374, 2.921e-5, 1.185e-3, 1.844e+2
-0.375, 2.922e-5, 1.186e-3, 1.845e+2
-0.376, 2.922e-5, 1.186e-3, 1.845e+2
-0.377, 2.919e-5, 1.187e-3, 1.845e+2
-0.378, 2.914e-5, 1.187e-3, 1.845e+2
-0.379, 2.910e-5, 1.188e-3, 1.845e+2
-0.380, 2.910e-5, 1.189e-3, 1.846e+2
-0.381, 2.907e-5, 1.189e-3, 1.846e+2
-0.382, 2.906e-5, 1.190e-3, 1.846e+2
-0.383, 2.903e-5, 1.190e-3, 1.846e+2
-0.384, 2.901e-5, 1.191e-3, 1.846e+2
-0.385, 2.901e-5, 1.191e-3, 1.847e+2
-0.386, 2.896e-5, 1.192e-3, 1.847e+2
-0.387, 2.896e-5, 1.193e-3, 1.847e+2
-0.388, 2.896e-5, 1.193e-3, 1.847e+2
-0.389, 2.889e-5, 1.194e-3, 1.847e+2
-0.390, 2.892e-5, 1.194e-3, 1.848e+2
-0.391, 2.888e-5, 1.195e-3, 1.848e+2
-0.392, 2.890e-5, 1.196e-3, 1.848e+2
-0.393, 2.887e-5, 1.196e-3, 1.848e+2
-0.394, 2.882e-5, 1.197e-3, 1.848e+2
-0.395, 2.884e-5, 1.197e-3, 1.849e+2
-0.396, 2.882e-5, 1.198e-3, 1.849e+2
-0.397, 2.884e-5, 1.198e-3, 1.849e+2
-0.398, 2.884e-5, 1.199e-3, 1.849e+2
-0.399, 2.877e-5, 1.200e-3, 1.849e+2
-0.400, 2.880e-5, 1.200e-3, 1.850e+2
-0.401, 2.881e-5, 1.201e-3, 1.850e+2
-0.402, 2.882e-5, 1.201e-3, 1.850e+2
-0.403, 2.880e-5, 1.202e-3, 1.850e+2
-0.404, 2.876e-5, 1.202e-3, 1.850e+2
-0.405, 2.879e-5, 1.203e-3, 1.851e+2
-0.406, 2.879e-5, 1.204e-3, 1.851e+2
-0.407, 2.881e-5, 1.204e-3, 1.851e+2
-0.408, 2.879e-5, 1.205e-3, 1.851e+2
-0.409, 2.871e-5, 1.205e-3, 1.851e+2
-0.410, 2.879e-5, 1.206e-3, 1.852e+2
-0.411, 2.879e-5, 1.206e-3, 1.852e+2
-0.412, 2.880e-5, 1.207e-3, 1.852e+2
-0.413, 2.881e-5, 1.208e-3, 1.852e+2
